split,index
train,1255993
train,340440
train,701463
test,901322
train,934634
train,1050112
train,764216
train,522643
train,1114622
train,1269993
train,673584
test,237141
train,744968
train,793263
train,828955
train,425595
train,908741
train,1376840
train,773786
train,1122435
train,645705
train,607798
train,1080327
train,1122206
train,1036004
train,517166
train,506549
train,109605
train,1335900
train,1375793
train,336131
train,1047789
train,1163267
train,925895
test,1289527
train,1349900
train,1186127
train,1217389
train,507488
train,503287
train,1250866
train,534778
train,774136
train,692135
train,1170851
train,925077
train,1240020
train,1115911
train,1353054
train,1256235
train,338467
test,810932
train,926016
train,961708
train,684443
train,1354451
train,791519
train,1272221
train,396561
train,784874
train,1217281
test,902503
train,1082555
test,1288601
train,1319698
train,1014
test,7595
train,1378250
train,1098770
train,1329726
train,1369619
train,535838
train,691209
train,932553
train,1329497
train,926137
train,1039629
train,875398
train,1263940
train,627638
train,1062260
train,1175523
train,694363
train,1126999
train,1280155
test,1160641
train,1275725
train,1118139
train,674886
train,1145200
train,338709
train,1134354
train,1083844
train,6275
train,946903
train,1139952
train,425850
train,421649
train,1374880
train,1053521
train,612483
train,335218
train,446495
train,322615
train,368695
train,962889
train,1349216
train,1267215
train,1183228
train,1380478
train,504818
train,1302678
train,378723
train,813116
train,651329
train,1123858
train,369863
train,1121643
train,1201429
train,682591
train,1117213
train,392494
train,980501
train,505757
train,652497
train,1085133
train,530603
train,93766
train,1324262
train,956823
train,1277953
test,1232038
train,754914
train,712806
train,1225228
train,506925
test,933310
train,924514
train,970594
train,1086072
train,1201550
train,961963
train,875761
train,665679
train,1102287
train,940500
train,1322397
train,1045132
train,673263
train,755035
train,893144
train,97270
train,489784
train,764834
train,521275
train,882298
train,1155362
train,1100422
train,31484
train,424227
train,1219872
train,1217657
train,1116408
train,599785
train,396119
train,1269564
train,354011
train,713048
test,150510
train,1298611
train,21806
train,1048636
train,926742
train,764955
train,1119791
train,598967
train,953803
train,745707
train,947158
train,745478
train,302454
train,900849
train,1217778
train,655075
train,377810
train,533181
train,652860
train,734861
train,1204946
train,1211362
train,1329055
train,799600
train,1034757
train,877171
train,1362532
train,755277
train,1397995
train,1183483
train,899802
train,383179
train,341071
train,968971
train,968742
train,1323578
train,645168
train,794123
train,989387
train,1109066
test,909766
train,1218128
train,1136127
train,340253
train,978541
train,1010032
train,1096005
train,650766
train,917185
train,518026
train,673397
test,1385449
train,942031
train,26478
train,933400
train,1126449
train,1202034
train,1248114
train,1281820
train,1392868
train,1113388
train,75941
train,747935
train,1382022
train,29632
train,819090
train,1173926
train,1295591
train,340145
train,1054018
train,646686
train,1324867
train,407099
train,642256
train,41646
train,396482
test,1150413
train,824459
train,1137416
train,941923
train,339098
train,410482
train,645639
train,1204141
train,406052
train,1176033
train,1291511
train,1167631
train,1369082
train,10505
train,409206
train,1360451
train,1192477
train,1272034
train,396374
train,1141738
train,1263403
train,782472
train,379341
train,337233
train,1166584
train,925011
train,1286034
train,227124
train,1258155
train,298279
test,655495
train,411542
train,325340
train,445019
train,1194584
train,1198785
train,1112583
train,1394049
train,1144074
train,1230047
train,1093335
train,935749
train,1133228
train,1332693
train,1208584
train,1326048
train,1122382
train,1197967
train,1120167
test,1122547
train,674699
train,118183
train,409677
train,766499
train,1035133
train,877547
test,1104238
train,692311
train,141982
train,652189
train,249058
train,326629
train,1277874
train,246614
train,517463
train,502416
train,775251
train,298521
train,533678
train,1245565
test,1123836
train,1203228
train,1037240
train,988945
train,711680
train,867051
train,1186195
train,1261780
train,1339351
train,1051469
train,1326519
train,448644
train,133472
train,368629
train,1158087
train,521785
train,1197980
train,1277766
train,819695
train,422751
train,1260504
train,655464
train,1323257
train,1157269
train,407475
train,802204
train,875803
train,955589
train,1154825
train,1070838
train,1150624
train,392428
train,1064422
train,1255256
train,1330841
train,1335042
train,1049375
train,692324
train,1124960
train,969360
train,368750
train,431503
train,393596
train,1269256
train,1059174
train,899373
train,735600
train,1212330
train,449704
train,1195068
train,166023
train,121929
train,638552
train,711922
train,1188652
train,988958
train,1268209
train,1385902
train,783077
train,421825
train,822741
train,900541
train,940434
train,1242545
train,1082744
train,710875
train,1389056
test,1109970
train,34451
train,229715
train,704230
train,420778
train,1105375
train,1216652
train,1382640
train,1247914
train,1323499
train,607411
train,1117389
test,166309
train,1150866
train,1268330
train,508148
train,703412
train,867185
train,1297606
train,1095926
test,426312
train,692566
train,534980
train,1051603
train,1202773
train,322683
train,1275914
train,1313821
train,1114127
train,1229605
train,1233806
train,76680
train,150050
train,622579
train,704351
train,1374130
train,1130571
train,1048570
train,1250021
train,1287928
train,609518
test,775671
train,164279
train,508269
train,350683
train,1096047
train,1213511
train,339837
train,535101
train,453100
train,1087187
train,1204880
train,1353835
train,956891
train,990139
train,624686
train,1294465
train,1336344
train,884689
train,368066
train,1193216
test,1042211
train,1394667
train,989321
train,821118
train,703425
train,900904
train,978475
train,1058261
train,810272
train,1244894
train,608592
train,367019
train,763734
train,433973
test,398446
train,826487
train,902072
train,1376587
train,899857
train,1099322
train,425113
train,738070
train,616176
train,1090691
train,968797
train,884810
train,683130
train,1313016
train,1071443
train,353140
test,1111272
train,1299955
train,493235
train,1087429
train,917240
train,875132
train,473987
train,755224
train,1391526
train,857870
train,1057335
train,1055120
train,1201860
train,1237552
train,479356
train,321770
train,756392
train,672405
train,1073550
test,1177354
train,1228921
train,1052087
train,883884
train,8224
train,449033
train,757560
train,156950
train,627264
train,866622
train,305905
train,505370
train,383476
train,1381030
train,1051040
train,536403
train,1206182
train,368200
train,397476
train,756513
train,1111349
train,1260304
train,1062825
train,785560
train,825453
train,1100503
train,978609
train,1326699
train,810406
train,1358520
train,325274
train,365167
train,520538
train,755695
train,520309
train,436322
train,673694
train,747064
train,910837
train,391999
test,926049
train,946300
train,1097470
train,421275
train,1108087
train,379167
train,1221579
train,1257042
train,1372520
train,1204088
train,519491
train,521477
train,1357244
train,1350828
train,989576
train,1302304
train,1365057
train,970099
train,54546
train,1236747
train,1039268
train,955281
train,1116839
train,793494
train,1074731
train,791279
train,1148330
train,1234532
train,1310117
train,1101792
train,1301257
train,1139470
train,1294841
train,532444
train,811695
train,962636
train,1395272
train,1315257
train,1350949
train,1220653
train,109607
train,225085
train,1209807
train,892649
train,1039389
train,323301
train,478672
train,757923
train,877602
train,791400
train,1121161
train,1228237
train,1352117
train,1356318
train,383839
train,1181699
train,662861
train,1133175
train,1324238
train,599519
train,918663
train,1115913
train,1220545
train,25741
train,783708
train,1088034
train,409624
train,1043711
train,1356668
train,957509
train,421409
train,614687
train,736352
train,891723
train,1202465
train,1370439
train,51526
train,366469
train,1122450
train,1355621
train,1391084
train,475531
train,1313284
train,1151497
test,356017
train,588794
train,1185203
train,1262774
train,1176572
train,1138665
train,502363
train,1052463
train,735305
test,1212429
train,1325298
train,764581
train,924153
train,1083725
train,1274788
train,321328
train,1352130
train,596149
train,1297419
train,1332882
train,492914
train,335328
train,410913
train,1322265
train,1046986
train,1193955
train,675117
train,393651
train,1386775
train,824072
train,626593
train,702178
train,185555
train,617962
train,1092477
train,1167833
train,1287512
train,1037537
train,42198
train,1316788
train,1266278
train,869334
train,823025
train,908998
train,1257647
train,1255432
train,900367
train,379543
train,1127122
train,885549
train,1324372
train,364496
train,908180
train,868058
train,622284
train,1374064
train,380711
train,97259
train,1329741
train,773225
train,766809
train,1241324
train,764594
train,508203
train,1343741
train,934194
train,1169122
train,492927
test,1255489
train,1238291
train,1318077
train,1156290
train,1355755
train,477880
train,1111967
train,910287
train,467263
train,826300
train,425155
train,744299
train,1180907
train,1262908
train,103567
train,137273
train,932918
train,809038
train,955778
train,1348292
train,672097
train,1150813
train,1262090
train,625788
train,1104504
train,505880
train,1089457
train,644218
train,406846
train,874716
train,351906
train,1309338
train,1338614
train,702312
train,1092611
train,691466
train,683064
train,802514
train,1268627
train,1146733
train,233166
train,665802
train,900959
train,738943
train,1366843
train,1087363
train,411168
train,885683
train,917174
train,434028
train,1068115
train,1108008
train,673157
train,866206
train,822112
train,465061
train,899912
train,1055054
train,891281
train,653909
train,649708
train,933160
train,1128424
train,410121
train,649479
train,1168317
train,1212411
train,987282
train,1262103
train,1257902
train,302456
train,104977
train,1136008
train,178347
train,1169485
train,608768
train,883818
train,94131
train,646446
train,763910
test,883983
train,322872
train,1318440
train,1232009
train,715386
train,954744
train,1148022
train,1271902
train,1356118
train,1252654
train,368363
train,450135
train,1122129
train,1281701
train,1357057
train,1113498
train,873911
train,338040
test,613255
test,1287235
train,606445
train,396363
train,1227929
train,1376655
train,973295
test,1219234
train,408148
train,445826
train,1348776
train,479303
test,1078092
train,1264560
train,1186760
train,823522
